plant_id_eia,report_date,fuel_type_code_pudl,fuel_consumed_for_electricity_mmbtu,net_generation_mwh,plant_name_eia,city
75,2003-07-01,gas,40653.0,2228.0,Hank Nikkels Plant 1,Anchorage
75,2003-08-01,gas,9634.0,358.0,Hank Nikkels Plant 1,Anchorage
75,2003-09-01,gas,74743.0,4223.0,Hank Nikkels Plant 1,Anchorage
75,2003-10-01,gas,20647.0,1139.0,Hank Nikkels Plant 1,Anchorage
75,2003-11-01,gas,26680.0,1479.0,Hank Nikkels Plant 1,Anchorage
75,2003-12-01,gas,17106.0,890.0,Hank Nikkels Plant 1,Anchorage
75,2003-01-01,oil,0.0,0.0,Hank Nikkels Plant 1,Anchorage
75,2003-02-01,oil,0.0,0.0,Hank Nikkels Plant 1,Anchorage
75,2003-03-01,oil,0.0,0.0,Hank Nikkels Plant 1,Anchorage
75,2003-04-01,oil,75.0,7.0,Hank Nikkels Plant 1,Anchorage
75,2003-05-01,oil,0.0,0.0,Hank Nikkels Plant 1,Anchorage
75,2003-06-01,oil,75.0,6.0,Hank Nikkels Plant 1,Anchorage
75,2003-07-01,oil,0.0,0.0,Hank Nikkels Plant 1,Anchorage
75,2003-08-01,oil,29.0,2.0,Hank Nikkels Plant 1,Anchorage
75,2003-09-01,oil,41.0,3.0,Hank Nikkels Plant 1,Anchorage
75,2003-10-01,oil,93.0,8.0,Hank Nikkels Plant 1,Anchorage
75,2003-11-01,oil,41.0,3.0,Hank Nikkels Plant 1,Anchorage
75,2003-12-01,oil,186.0,15.0,Hank Nikkels Plant 1,Anchorage
77,2003-01-01,hydro,128790.82,12576.0,Eklutna,Palmer
77,2003-02-01,hydro,118519.09,11573.0,Eklutna,Palmer
77,2003-03-01,hydro,161449.37,15765.0,Eklutna,Palmer
77,2003-04-01,hydro,143599.3,14022.0,Eklutna,Palmer
77,2003-05-01,hydro,109066.65,10650.0,Eklutna,Palmer
77,2003-06-01,hydro,145022.8,14161.0,Eklutna,Palmer
77,2003-07-01,hydro,151105.96,14755.0,Eklutna,Palmer
77,2003-08-01,hydro,152795.72,14920.0,Eklutna,Palmer
77,2003-09-01,hydro,180948.23,17669.0,Eklutna,Palmer
77,2003-10-01,hydro,160701.77,15692.0,Eklutna,Palmer
77,2003-11-01,hydro,218901.38,21375.0,Eklutna,Palmer
77,2003-12-01,hydro,143845.09,14046.0,Eklutna,Palmer
79,2003-01-01,coal,258800.0,15633.42,Aurora Energy LLC,Fairbanks
79,2003-02-01,coal,229268.0,13849.465,Aurora Energy LLC,Fairbanks
79,2003-03-01,coal,236801.0,14304.476,Aurora Energy LLC,Fairbanks
79,2003-04-01,coal,207937.0,12560.905999999999,Aurora Energy LLC,Fairbanks
79,2003-05-01,coal,204070.0,12327.301,Aurora Energy LLC,Fairbanks
79,2003-06-01,coal,194183.0,11730.063,Aurora Energy LLC,Fairbanks
79,2003-07-01,coal,207824.0,12554.085,Aurora Energy LLC,Fairbanks
79,2003-08-01,coal,198971.0,12019.317,Aurora Energy LLC,Fairbanks
79,2003-09-01,coal,212829.0,12856.403,Aurora Energy LLC,Fairbanks
79,2003-10-01,coal,229425.0,13858.957,Aurora Energy LLC,Fairbanks
79,2003-11-01,coal,240735.0,14542.123,Aurora Energy LLC,Fairbanks
79,2003-12-01,coal,268866.0,16241.484,Aurora Energy LLC,Fairbanks
92,2003-01-01,oil,0.0,0.0,Seward,Seward
92,2003-02-01,oil,0.0,0.0,Seward,Seward
92,2003-03-01,oil,0.0,0.0,Seward,Seward
92,2003-04-01,oil,0.0,0.0,Seward,Seward
92,2003-05-01,oil,0.0,0.0,Seward,Seward
92,2003-06-01,oil,0.0,0.0,Seward,Seward
92,2003-07-01,oil,0.0,0.0,Seward,Seward
92,2003-08-01,oil,0.0,0.0,Seward,Seward
92,2003-09-01,oil,0.0,0.0,Seward,Seward
92,2003-10-01,oil,0.0,0.0,Seward,Seward
92,2003-11-01,oil,0.0,0.0,Seward,Seward
92,2003-12-01,oil,0.0,0.0,Seward,Seward
96,2003-01-01,gas,0.0,35636.0,Beluga,Beluga
96,2003-02-01,gas,0.0,30588.0,Beluga,Beluga
96,2003-03-01,gas,0.0,33995.0,Beluga,Beluga
96,2003-04-01,gas,0.0,31246.0,Beluga,Beluga
96,2003-05-01,gas,0.0,28046.0,Beluga,Beluga
96,2003-06-01,gas,0.0,13781.0,Beluga,Beluga
96,2003-07-01,gas,0.0,14738.0,Beluga,Beluga
96,2003-08-01,gas,0.0,0.0,Beluga,Beluga
96,2003-09-01,gas,0.0,17645.0,Beluga,Beluga
96,2003-10-01,gas,0.0,10798.0,Beluga,Beluga
96,2003-11-01,gas,0.0,29222.0,Beluga,Beluga
96,2003-12-01,gas,0.0,34873.0,Beluga,Beluga
96,2003-01-01,gas,1312832.0,110590.0,Beluga,Beluga
96,2003-02-01,gas,1148674.0,95930.0,Beluga,Beluga
96,2003-03-01,gas,1290971.0,108360.0,Beluga,Beluga
96,2003-04-01,gas,1198588.0,98876.0,Beluga,Beluga
96,2003-05-01,gas,1233366.0,100641.0,Beluga,Beluga
96,2003-06-01,gas,800035.0,64967.0,Beluga,Beluga
96,2003-07-01,gas,613671.0,50152.0,Beluga,Beluga
96,2003-08-01,gas,611873.0,50136.0,Beluga,Beluga
96,2003-09-01,gas,710330.0,59012.0,Beluga,Beluga
96,2003-10-01,gas,1114759.0,93409.0,Beluga,Beluga
96,2003-11-01,gas,1251970.0,107135.0,Beluga,Beluga
96,2003-12-01,gas,1279925.0,110598.0,Beluga,Beluga
96,2003-01-01,gas,724901.0,57498.0,Beluga,Beluga
96,2003-02-01,gas,606879.0,48712.0,Beluga,Beluga
96,2003-03-01,gas,369244.0,28395.0,Beluga,Beluga
96,2003-04-01,gas,310473.0,25110.0,Beluga,Beluga
96,2003-05-01,gas,312381.0,24445.0,Beluga,Beluga
96,2003-06-01,gas,834743.0,66829.0,Beluga,Beluga
96,2003-07-01,gas,991740.0,78792.0,Beluga,Beluga
96,2003-08-01,gas,935307.0,73584.0,Beluga,Beluga
96,2003-09-01,gas,776081.0,59783.0,Beluga,Beluga
96,2003-10-01,gas,611242.0,44694.0,Beluga,Beluga
96,2003-11-01,gas,546757.0,43116.0,Beluga,Beluga
96,2003-12-01,gas,543373.0,45326.0,Beluga,Beluga
6283,2003-01-01,oil,348.0,23.381,Seldovia,Seldovia
6283,2003-02-01,oil,308.0,20.713,Seldovia,Seldovia
6283,2003-03-01,oil,319.0,21.394000000000002,Seldovia,Seldovia
6283,2003-04-01,oil,280.0,18.786,Seldovia,Seldovia
6283,2003-05-01,oil,274.0,18.437,Seldovia,Seldovia
6283,2003-06-01,oil,261.0,17.543,Seldovia,Seldovia
6283,2003-07-01,oil,280.0,18.776,Seldovia,Seldovia
6283,2003-08-01,oil,268.0,17.976,Seldovia,Seldovia
6283,2003-09-01,oil,286.0,19.228,Seldovia,Seldovia
6283,2003-10-01,oil,309.0,20.727,Seldovia,Seldovia
6283,2003-11-01,oil,324.0,21.749000000000002,Seldovia,Seldovia
6283,2003-12-01,oil,362.0,24.291,Seldovia,Seldovia
6285,2003-01-01,oil,476.0,40.0,North Pole,North Pole
6285,2003-02-01,oil,481.0,40.0,North Pole,North Pole
6285,2003-03-01,oil,313.0,24.0,North Pole,North Pole
6285,2003-04-01,oil,0.0,0.0,North Pole,North Pole
6285,2003-05-01,oil,557.0,47.0,North Pole,North Pole
6285,2003-06-01,oil,4315.0,349.0,North Pole,North Pole
6285,2003-07-01,oil,487.0,42.0,North Pole,North Pole
6285,2003-08-01,oil,307.0,26.0,North Pole,North Pole
6285,2003-09-01,oil,267.0,23.0,North Pole,North Pole
6285,2003-10-01,oil,93.0,8.0,North Pole,North Pole
6285,2003-11-01,oil,795.0,73.0,North Pole,North Pole
6285,2003-12-01,oil,354.0,32.0,North Pole,North Pole
6285,2003-01-01,oil,438146.0,37871.0,North Pole,North Pole
6285,2003-02-01,oil,394052.0,32523.0,North Pole,North Pole
6285,2003-03-01,oil,322686.0,24948.0,North Pole,North Pole
6285,2003-04-01,oil,366692.0,30206.0,North Pole,North Pole
6285,2003-05-01,oil,359069.0,29860.0,North Pole,North Pole
6285,2003-06-01,oil,355226.0,28536.0,North Pole,North Pole
6285,2003-07-01,oil,472714.0,40228.0,North Pole,North Pole
6285,2003-08-01,oil,430693.0,36653.0,North Pole,North Pole
6285,2003-09-01,oil,449990.0,39331.0,North Pole,North Pole
6285,2003-10-01,oil,542663.0,45974.0,North Pole,North Pole
6285,2003-11-01,oil,469552.0,43059.0,North Pole,North Pole
6285,2003-12-01,oil,710262.0,64617.0,North Pole,North Pole
6286,2003-01-01,oil,104.0,4.0,Fairbanks,Fairbanks
6286,2003-02-01,oil,99.0,4.0,Fairbanks,Fairbanks
6286,2003-03-01,oil,0.0,-55.0,Fairbanks,Fairbanks
6286,2003-04-01,oil,29.0,1.0,Fairbanks,Fairbanks
6286,2003-06-01,oil,162.0,8.0,Fairbanks,Fairbanks
6286,2003-07-01,oil,284.0,19.0,Fairbanks,Fairbanks
6286,2003-08-01,oil,133.0,6.0,Fairbanks,Fairbanks
6286,2003-09-01,oil,197.0,10.0,Fairbanks,Fairbanks
6286,2003-12-01,oil,0.0,-5.0,Fairbanks,Fairbanks
6286,2003-01-01,oil,3988.0,146.0,Fairbanks,Fairbanks
6286,2003-02-01,oil,3011.0,117.0,Fairbanks,Fairbanks
6286,2003-03-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-06-01,oil,12027.0,555.0,Fairbanks,Fairbanks
6286,2003-07-01,oil,4977.0,333.0,Fairbanks,Fairbanks
6286,2003-08-01,oil,7270.0,316.0,Fairbanks,Fairbanks
6286,2003-09-01,oil,13028.0,665.0,Fairbanks,Fairbanks
6286,2003-11-01,oil,4643.0,164.0,Fairbanks,Fairbanks
6286,2003-12-01,oil,0.0,-73.0,Fairbanks,Fairbanks
6286,2003-01-01,oil,0.0,-10.0,Fairbanks,Fairbanks
6286,2003-02-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-03-01,oil,0.0,-8.0,Fairbanks,Fairbanks
6286,2003-04-01,oil,0.0,-10.0,Fairbanks,Fairbanks
6286,2003-05-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-07-01,oil,197.0,10.0,Fairbanks,Fairbanks
6286,2003-08-01,oil,0.0,-1.0,Fairbanks,Fairbanks
6286,2003-09-01,oil,0.0,-2.0,Fairbanks,Fairbanks
6286,2003-10-01,oil,0.0,-3.0,Fairbanks,Fairbanks
6286,2003-11-01,oil,0.0,-12.0,Fairbanks,Fairbanks
6286,2003-12-01,oil,0.0,-12.0,Fairbanks,Fairbanks
6286,2003-01-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-02-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-03-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-04-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-05-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-06-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-07-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-08-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-09-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-10-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-11-01,oil,0.0,0.0,Fairbanks,Fairbanks
6286,2003-12-01,oil,0.0,0.0,Fairbanks,Fairbanks
6288,2003-01-01,oil,0.0,0.0,Healy,Healy
6288,2003-02-01,oil,0.0,0.0,Healy,Healy
6288,2003-03-01,oil,0.0,0.0,Healy,Healy
6288,2003-04-01,oil,0.0,0.0,Healy,Healy
6288,2003-05-01,oil,0.0,0.0,Healy,Healy
6288,2003-06-01,oil,0.0,0.0,Healy,Healy
6288,2003-07-01,oil,0.0,0.0,Healy,Healy
6288,2003-08-01,oil,0.0,0.0,Healy,Healy
6288,2003-09-01,oil,0.0,0.0,Healy,Healy
6288,2003-10-01,oil,0.0,0.0,Healy,Healy
6288,2003-11-01,oil,0.0,0.0,Healy,Healy
6288,2003-12-01,oil,0.0,0.0,Healy,Healy
6288,2003-01-01,oil,244.0,10.0,Healy,Healy
6288,2003-02-01,oil,215.0,9.0,Healy,Healy
6288,2003-03-01,oil,0.0,0.0,Healy,Healy
6288,2003-04-01,oil,197.0,9.0,Healy,Healy
6288,2003-05-01,oil,174.0,7.0,Healy,Healy
6288,2003-06-01,oil,0.0,0.0,Healy,Healy
6288,2003-07-01,oil,0.0,0.0,Healy,Healy
6288,2003-08-01,oil,986.0,59.0,Healy,Healy
6288,2003-09-01,oil,1206.0,70.0,Healy,Healy
6288,2003-10-01,oil,0.0,0.0,Healy,Healy
6288,2003-11-01,oil,197.0,11.0,Healy,Healy
6288,2003-12-01,oil,406.0,22.0,Healy,Healy
6288,2003-01-01,coal,307494.0,17282.0,Healy,Healy
6288,2003-02-01,coal,280512.0,16290.0,Healy,Healy
6288,2003-03-01,coal,313740.0,18493.0,Healy,Healy
6288,2003-04-01,coal,225216.0,13722.0,Healy,Healy
6288,2003-05-01,coal,318960.0,17961.0,Healy,Healy
6288,2003-06-01,coal,147708.0,8278.0,Healy,Healy
6288,2003-07-01,coal,0.0,0.0,Healy,Healy
6288,2003-08-01,coal,49320.0,2912.0,Healy,Healy
6288,2003-09-01,coal,294876.0,16972.0,Healy,Healy
6288,2003-10-01,coal,308754.0,19241.0,Healy,Healy
6288,2003-11-01,coal,290054.0,17691.0,Healy,Healy
6288,2003-12-01,coal,328950.0,18713.0,Healy,Healy
6291,2003-01-01,hydro,44107.99,4307.0,Cooper Lake,Cooper Landing
6291,2003-02-01,hydro,51461.03,5025.0,Cooper Lake,Cooper Landing
6291,2003-03-01,hydro,70724.35,6906.0,Cooper Lake,Cooper Landing
6291,2003-04-01,hydro,45756.79,4468.0,Cooper Lake,Cooper Landing
6291,2003-05-01,hydro,43954.37,4292.0,Cooper Lake,Cooper Landing
6291,2003-06-01,hydro,37860.98,3697.0,Cooper Lake,Cooper Landing
6291,2003-07-01,hydro,41465.81,4049.0,Cooper Lake,Cooper Landing
6291,2003-08-01,hydro,34563.38,3375.0,Cooper Lake,Cooper Landing
6291,2003-09-01,hydro,28193.47,2753.0,Cooper Lake,Cooper Landing
6291,2003-10-01,hydro,19027.78,1858.0,Cooper Lake,Cooper Landing
6291,2003-11-01,hydro,43483.29,4246.0,Cooper Lake,Cooper Landing
6291,2003-12-01,hydro,27507.33,2686.0,Cooper Lake,Cooper Landing
6292,2003-01-01,gas,97469.0,6933.0,Bernice Lake,Nikiski
6292,2003-02-01,gas,175605.0,11955.0,Bernice Lake,Nikiski
6292,2003-03-01,gas,40283.0,2811.0,Bernice Lake,Nikiski
6292,2003-04-01,gas,24894.0,1651.0,Bernice Lake,Nikiski
6292,2003-05-01,gas,9183.0,614.0,Bernice Lake,Nikiski
6292,2003-06-01,gas,168896.0,11644.0,Bernice Lake,Nikiski
6292,2003-07-01,gas,191133.0,13101.0,Bernice Lake,Nikiski
6292,2003-08-01,gas,84245.0,5600.0,Bernice Lake,Nikiski
6292,2003-09-01,gas,9620.0,697.0,Bernice Lake,Nikiski
6292,2003-10-01,gas,18446.0,1149.0,Bernice Lake,Nikiski
6292,2003-11-01,gas,415.0,23.0,Bernice Lake,Nikiski
6293,2003-02-01,gas,4312.0,152.0,International,Anchorage
6293,2003-03-01,gas,7488.0,292.0,International,Anchorage
6293,2003-04-01,gas,4326.0,161.0,International,Anchorage
6293,2003-05-01,gas,4105.0,159.0,International,Anchorage
6293,2003-08-01,gas,6102.0,265.0,International,Anchorage
6293,2003-12-01,gas,7837.0,321.0,International,Anchorage
6559,2003-01-01,gas,0.0,20041.0,George M Sullivan,Anchorage
6559,2003-02-01,gas,0.0,16364.0,George M Sullivan,Anchorage
6559,2003-03-01,gas,0.0,17619.0,George M Sullivan,Anchorage
6559,2003-04-01,gas,0.0,13584.0,George M Sullivan,Anchorage
6559,2003-05-01,gas,0.0,15566.0,George M Sullivan,Anchorage
6559,2003-06-01,gas,0.0,15301.0,George M Sullivan,Anchorage
6559,2003-07-01,gas,0.0,19104.0,George M Sullivan,Anchorage
6559,2003-08-01,gas,0.0,17443.0,George M Sullivan,Anchorage
6559,2003-09-01,gas,0.0,6167.0,George M Sullivan,Anchorage
6559,2003-10-01,gas,0.0,3846.0,George M Sullivan,Anchorage
6559,2003-11-01,gas,0.0,0.0,George M Sullivan,Anchorage
6559,2003-12-01,gas,0.0,0.0,George M Sullivan,Anchorage
6559,2003-01-01,gas,758297.0,59573.0,George M Sullivan,Anchorage
6559,2003-02-01,gas,622754.0,46947.0,George M Sullivan,Anchorage
6559,2003-03-01,gas,708926.0,54317.0,George M Sullivan,Anchorage
6559,2003-04-01,gas,555142.0,42062.0,George M Sullivan,Anchorage
6559,2003-05-01,gas,584428.0,43379.0,George M Sullivan,Anchorage
6559,2003-06-01,gas,566360.0,42141.0,George M Sullivan,Anchorage
6559,2003-07-01,gas,693979.0,50882.0,George M Sullivan,Anchorage
6559,2003-08-01,gas,653938.0,48057.0,George M Sullivan,Anchorage
6559,2003-09-01,gas,304204.0,20296.0,George M Sullivan,Anchorage
6559,2003-10-01,gas,222783.0,14627.0,George M Sullivan,Anchorage
6559,2003-11-01,gas,252983.0,17031.0,George M Sullivan,Anchorage
6559,2003-12-01,gas,488622.0,35684.0,George M Sullivan,Anchorage
6559,2003-01-01,oil,655.0,51.0,George M Sullivan,Anchorage
6559,2003-02-01,oil,371.0,28.0,George M Sullivan,Anchorage
6559,2003-03-01,oil,267.0,20.0,George M Sullivan,Anchorage
6559,2003-04-01,oil,87.0,6.0,George M Sullivan,Anchorage
6559,2003-05-01,oil,168.0,12.0,George M Sullivan,Anchorage
6559,2003-06-01,oil,139.0,10.0,George M Sullivan,Anchorage
6559,2003-07-01,oil,255.0,15.0,George M Sullivan,Anchorage
6559,2003-08-01,oil,273.0,20.0,George M Sullivan,Anchorage
6559,2003-09-01,oil,133.0,10.0,George M Sullivan,Anchorage
6559,2003-10-01,oil,133.0,10.0,George M Sullivan,Anchorage
6559,2003-11-01,oil,139.0,11.0,George M Sullivan,Anchorage
6559,2003-12-01,oil,191.0,16.0,George M Sullivan,Anchorage
6559,2003-01-01,gas,18820.0,1331.0,George M Sullivan,Anchorage
6559,2003-02-01,gas,19180.0,1367.0,George M Sullivan,Anchorage
6559,2003-03-01,gas,52293.0,3808.0,George M Sullivan,Anchorage
6559,2003-04-01,gas,163080.0,12117.0,George M Sullivan,Anchorage
6559,2003-05-01,gas,47900.0,3501.0,George M Sullivan,Anchorage
6559,2003-06-01,gas,26868.0,1949.0,George M Sullivan,Anchorage
6559,2003-07-01,gas,8476.0,495.0,George M Sullivan,Anchorage
6559,2003-08-01,gas,67194.0,4898.0,George M Sullivan,Anchorage
6559,2003-09-01,gas,432744.0,31665.0,George M Sullivan,Anchorage
6559,2003-10-01,gas,511586.0,37809.0,George M Sullivan,Anchorage
6559,2003-11-01,gas,545619.0,42919.0,George M Sullivan,Anchorage
6559,2003-12-01,gas,626266.0,50654.0,George M Sullivan,Anchorage
7367,2003-01-01,hydro,360401.27,35192.0,Bradley Lake,Homer
7367,2003-02-01,hydro,364006.1,35544.0,Bradley Lake,Homer
7367,2003-03-01,hydro,489376.43,47786.0,Bradley Lake,Homer
7367,2003-04-01,hydro,336273.48,32836.0,Bradley Lake,Homer
7367,2003-05-01,hydro,370294.08,36158.0,Bradley Lake,Homer
7367,2003-06-01,hydro,264832.26,25860.0,Bradley Lake,Homer
7367,2003-07-01,hydro,340431.32,33242.0,Bradley Lake,Homer
7367,2003-08-01,hydro,500979.48,48919.0,Bradley Lake,Homer
7367,2003-09-01,hydro,548497.72,53559.0,Bradley Lake,Homer
7367,2003-10-01,hydro,684252.42,66815.0,Bradley Lake,Homer
7367,2003-11-01,hydro,464019.71,45310.0,Bradley Lake,Homer
7367,2003-12-01,hydro,406096.61,39654.0,Bradley Lake,Homer
50392,2003-01-01,oil,3490.0,267.23,Eielson Air Force Base Central,Eielson AFB
50392,2003-02-01,oil,3091.0,236.73600000000002,Eielson Air Force Base Central,Eielson AFB
50392,2003-03-01,oil,3193.0,244.514,Eielson Air Force Base Central,Eielson AFB
50392,2003-04-01,oil,2804.0,214.71,Eielson Air Force Base Central,Eielson AFB
50392,2003-05-01,oil,2752.0,210.717,Eielson Air Force Base Central,Eielson AFB
50392,2003-06-01,oil,2618.0,200.508,Eielson Air Force Base Central,Eielson AFB
50392,2003-07-01,oil,2802.0,214.59300000000002,Eielson Air Force Base Central,Eielson AFB
50392,2003-08-01,oil,2683.0,205.452,Eielson Air Force Base Central,Eielson AFB
50392,2003-09-01,oil,2870.0,219.76100000000002,Eielson Air Force Base Central,Eielson AFB
50392,2003-10-01,oil,3094.0,236.89800000000002,Eielson Air Force Base Central,Eielson AFB
50392,2003-11-01,oil,3246.0,248.57600000000002,Eielson Air Force Base Central,Eielson AFB
50392,2003-12-01,oil,3625.0,277.624,Eielson Air Force Base Central,Eielson AFB
50392,2003-01-01,coal,69019.0,7587.342000000001,Eielson Air Force Base Central,Eielson AFB
50392,2003-02-01,coal,61143.0,6721.5380000000005,Eielson Air Force Base Central,Eielson AFB
50392,2003-03-01,coal,63152.0,6942.368,Eielson Air Force Base Central,Eielson AFB
50392,2003-04-01,coal,55455.0,6096.164000000001,Eielson Air Force Base Central,Eielson AFB
50392,2003-05-01,coal,54423.0,5982.789000000001,Eielson Air Force Base Central,Eielson AFB
50392,2003-06-01,coal,51787.0,5692.932000000001,Eielson Air Force Base Central,Eielson AFB
50392,2003-07-01,coal,55425.0,6092.853,Eielson Air Force Base Central,Eielson AFB
50392,2003-08-01,coal,53064.0,5833.3150000000005,Eielson Air Force Base Central,Eielson AFB
50392,2003-09-01,coal,56759.0,6239.577,Eielson Air Force Base Central,Eielson AFB
50392,2003-10-01,coal,61185.0,6726.145,Eielson Air Force Base Central,Eielson AFB
50392,2003-11-01,coal,64201.0,7057.704000000001,Eielson Air Force Base Central,Eielson AFB
50392,2003-12-01,coal,71704.0,7882.453,Eielson Air Force Base Central,Eielson AFB
50392,2003-01-01,waste,643.0,72.934,Eielson Air Force Base Central,Eielson AFB
50392,2003-02-01,waste,570.0,64.611,Eielson Air Force Base Central,Eielson AFB
50392,2003-03-01,waste,589.0,66.73400000000001,Eielson Air Force Base Central,Eielson AFB
50392,2003-04-01,waste,517.0,58.6,Eielson Air Force Base Central,Eielson AFB
50392,2003-05-01,waste,507.0,57.51,Eielson Air Force Base Central,Eielson AFB
50392,2003-06-01,waste,483.0,54.724000000000004,Eielson Air Force Base Central,Eielson AFB
50392,2003-07-01,waste,517.0,58.568000000000005,Eielson Air Force Base Central,Eielson AFB
50392,2003-08-01,waste,495.0,56.073,Eielson Air Force Base Central,Eielson AFB
50392,2003-09-01,waste,529.0,59.978,Eielson Air Force Base Central,Eielson AFB
50392,2003-10-01,waste,570.0,64.655,Eielson Air Force Base Central,Eielson AFB
50392,2003-11-01,waste,598.0,67.843,Eielson Air Force Base Central,Eielson AFB
50392,2003-12-01,waste,668.0,75.771,Eielson Air Force Base Central,Eielson AFB
50392,2003-01-01,oil,54.0,6.158,Eielson Air Force Base Central,Eielson AFB
50392,2003-02-01,oil,48.0,5.455,Eielson Air Force Base Central,Eielson AFB
50392,2003-03-01,oil,50.0,5.635,Eielson Air Force Base Central,Eielson AFB
50392,2003-04-01,oil,44.0,4.948,Eielson Air Force Base Central,Eielson AFB
50392,2003-05-01,oil,43.0,4.856,Eielson Air Force Base Central,Eielson AFB
50392,2003-06-01,oil,41.0,4.62,Eielson Air Force Base Central,Eielson AFB
50392,2003-07-01,oil,44.0,4.945,Eielson Air Force Base Central,Eielson AFB
50392,2003-08-01,oil,42.0,4.734,Eielson Air Force Base Central,Eielson AFB
50392,2003-09-01,oil,45.0,5.064,Eielson Air Force Base Central,Eielson AFB
50392,2003-10-01,oil,48.0,5.4590000000000005,Eielson Air Force Base Central,Eielson AFB
50392,2003-11-01,oil,51.0,5.728000000000001,Eielson Air Force Base Central,Eielson AFB
50392,2003-12-01,oil,56.0,6.398000000000001,Eielson Air Force Base Central,Eielson AFB
50711,2003-01-01,oil,1271.0,162.941,University of Alaska Fairbanks,Fairbanks
50711,2003-02-01,oil,1126.0,144.347,University of Alaska Fairbanks,Fairbanks
50711,2003-03-01,oil,1163.0,149.09,University of Alaska Fairbanks,Fairbanks
50711,2003-04-01,oil,1021.0,130.917,University of Alaska Fairbanks,Fairbanks
50711,2003-05-01,oil,1002.0,128.482,University of Alaska Fairbanks,Fairbanks
50711,2003-06-01,oil,953.0,122.25800000000001,University of Alaska Fairbanks,Fairbanks
50711,2003-07-01,oil,1020.0,130.846,University of Alaska Fairbanks,Fairbanks
50711,2003-08-01,oil,977.0,125.272,University of Alaska Fairbanks,Fairbanks
50711,2003-09-01,oil,1045.0,133.997,University of Alaska Fairbanks,Fairbanks
50711,2003-10-01,oil,1126.0,144.446,University of Alaska Fairbanks,Fairbanks
50711,2003-11-01,oil,1182.0,151.566,University of Alaska Fairbanks,Fairbanks
50711,2003-12-01,oil,1320.0,169.27800000000002,University of Alaska Fairbanks,Fairbanks
50711,2003-01-01,oil,5154.0,416.075,University of Alaska Fairbanks,Fairbanks
50711,2003-02-01,oil,4566.0,368.596,University of Alaska Fairbanks,Fairbanks
50711,2003-03-01,oil,4716.0,380.706,University of Alaska Fairbanks,Fairbanks
50711,2003-04-01,oil,4141.0,334.301,University of Alaska Fairbanks,Fairbanks
50711,2003-05-01,oil,4064.0,328.084,University of Alaska Fairbanks,Fairbanks
50711,2003-06-01,oil,3867.0,312.189,University of Alaska Fairbanks,Fairbanks
50711,2003-07-01,oil,4139.0,334.12,University of Alaska Fairbanks,Fairbanks
50711,2003-08-01,oil,3962.0,319.887,University of Alaska Fairbanks,Fairbanks
50711,2003-09-01,oil,4238.0,342.166,University of Alaska Fairbanks,Fairbanks
50711,2003-10-01,oil,4569.0,368.848,University of Alaska Fairbanks,Fairbanks
50711,2003-11-01,oil,4794.0,387.03,University of Alaska Fairbanks,Fairbanks
50711,2003-12-01,oil,5354.0,432.25800000000004,University of Alaska Fairbanks,Fairbanks
50711,2003-01-01,coal,57037.0,4605.0070000000005,University of Alaska Fairbanks,Fairbanks
50711,2003-02-01,coal,50528.0,4079.5220000000004,University of Alaska Fairbanks,Fairbanks
50711,2003-03-01,coal,52188.0,4213.551,University of Alaska Fairbanks,Fairbanks
50711,2003-04-01,coal,45827.0,3699.962,University of Alaska Fairbanks,Fairbanks
50711,2003-05-01,coal,44975.0,3631.1510000000003,University of Alaska Fairbanks,Fairbanks
50711,2003-06-01,coal,42796.0,3455.228,University of Alaska Fairbanks,Fairbanks
50711,2003-07-01,coal,45802.0,3697.953,University of Alaska Fairbanks,Fairbanks
50711,2003-08-01,coal,43851.0,3540.431,University of Alaska Fairbanks,Fairbanks
50711,2003-09-01,coal,46905.0,3787.0040000000004,University of Alaska Fairbanks,Fairbanks
50711,2003-10-01,coal,50563.0,4082.318,University of Alaska Fairbanks,Fairbanks
50711,2003-11-01,coal,53055.0,4283.553,University of Alaska Fairbanks,Fairbanks
50711,2003-12-01,coal,59255.0,4784.12,University of Alaska Fairbanks,Fairbanks
52184,2003-01-01,gas,94575.0,5664.1050000000005,Tesoro Alaska Petroleum,Kenai
52184,2003-02-01,gas,83783.0,5017.765,Tesoro Alaska Petroleum,Kenai
52184,2003-03-01,gas,86535.0,5182.619000000001,Tesoro Alaska Petroleum,Kenai
52184,2003-04-01,gas,75988.0,4550.91,Tesoro Alaska Petroleum,Kenai
52184,2003-05-01,gas,74574.0,4466.274,Tesoro Alaska Petroleum,Kenai
